symbol,isin,trade_date,exchange,segment,series,trade_type,quantity,price,trade_id,order_id,order_execution_time
NIFTY2142214300CE,,2021-04-22,NSE,FO,,sell,75.000000,36.850000,2039993,1000000023582961,2021-04-22T09:55:42
NIFTY2142214300CE,,2021-04-22,NSE,FO,,sell,75.000000,36.850000,2039890,1000000023582961,2021-04-22T09:55:42
NIFTY2142214300CE,,2021-04-22,NSE,FO,,buy,75.000000,59.900000,6254153,1000000105804860,2021-04-22T12:50:11
NIFTY2142214300CE,,2021-04-22,NSE,FO,,buy,75.000000,59.900000,6254152,1000000105804860,2021-04-22T12:50:11
NIFTY2142214350CE,,2021-04-22,NSE,FO,,sell,75.000000,35.850000,6579622,1000000106593083,2021-04-22T12:58:12
NIFTY2142214350CE,,2021-04-22,NSE,FO,,sell,75.000000,35.850000,6582560,1000000106593083,2021-04-22T12:58:18
NIFTY2142214200PE,,2021-04-22,NSE,FO,,buy,150.000000,12.050000,6602641,1000000109917563,2021-04-22T12:59:17
NIFTY2142214350CE,,2021-04-22,NSE,FO,,buy,75.000000,58.000000,8397183,1000000135401647,2021-04-22T13:50:13
NIFTY2142214350CE,,2021-04-22,NSE,FO,,buy,75.000000,58.050000,8397184,1000000135401647,2021-04-22T13:50:13
NIFTY2142214400CE,,2021-04-22,NSE,FO,,sell,150.000000,22.350000,8436728,1000000135672593,2021-04-22T13:50:49
NIFTY2142214300PE,,2021-04-22,NSE,FO,,sell,150.000000,14.100000,8726184,1000000136267418,2021-04-22T14:00:06
NIFTY2142214300PE,,2021-04-22,NSE,FO,,buy,150.000000,1.050000,11590666,1000000162204026,2021-04-22T15:00:35
NIFTY2142214400CE,,2021-04-22,NSE,FO,,buy,150.000000,25.700000,11661742,1000000172396076,2021-04-22T15:01:24
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,sell,75.000000,142.000000,448401,1000000007390374,2021-04-23T09:30:49
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,sell,75.000000,141.950000,448402,1000000007390374,2021-04-23T09:30:49
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,buy,150.000000,147.050000,807153,1000000016718842,2021-04-23T09:56:34
NIFTY21APR14300PE,,2021-04-23,NSE,FO,,sell,75.000000,153.150000,823861,1000000016972724,2021-04-23T09:58:37
NIFTY21APR14300PE,,2021-04-23,NSE,FO,,sell,75.000000,153.150000,823862,1000000016972724,2021-04-23T09:58:37
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,buy,75.000000,172.100000,1461548,1000000032630131,2021-04-23T10:47:52
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,buy,150.000000,172.100000,1461573,1000000032630131,2021-04-23T10:47:53
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,sell,75.000000,175.000000,1524348,1000000034671991,2021-04-23T10:55:50
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,sell,150.000000,175.000000,1524349,1000000034671991,2021-04-23T10:55:50
NIFTY21APR14300PE,,2021-04-23,NSE,FO,,buy,75.000000,133.350000,1544921,1000000035321871,2021-04-23T10:59:21
NIFTY21APR14300PE,,2021-04-23,NSE,FO,,buy,75.000000,133.350000,1544920,1000000035321871,2021-04-23T10:59:21
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,buy,75.000000,195.200000,1994146,1000000046205280,2021-04-23T11:38:46
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,buy,75.000000,195.200000,1994147,1000000046205280,2021-04-23T11:38:46
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,buy,75.000000,195.200000,1994148,1000000046205280,2021-04-23T11:38:46
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,buy,75.000000,195.200000,1994149,1000000046205280,2021-04-23T11:38:46
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,buy,75.000000,180.500000,2130646,1000000050218743,2021-04-23T11:55:36
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,buy,75.000000,180.500000,2130647,1000000050218743,2021-04-23T11:55:36
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,buy,75.000000,180.500000,2130648,1000000050218743,2021-04-23T11:55:36
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,buy,75.000000,180.500000,2130649,1000000050218743,2021-04-23T11:55:36
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,sell,75.000000,191.700000,2212319,1000000052930075,2021-04-23T12:04:32
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,sell,75.000000,191.650000,2212320,1000000052930075,2021-04-23T12:04:32
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,sell,75.000000,191.650000,2212321,1000000052930075,2021-04-23T12:04:32
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,sell,75.000000,191.650000,2212322,1000000052930075,2021-04-23T12:04:32
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,sell,75.000000,191.650000,2212323,1000000052930075,2021-04-23T12:04:32
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,sell,75.000000,191.650000,2212324,1000000052930075,2021-04-23T12:04:32
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,sell,75.000000,172.850000,2287477,1000000055238724,2021-04-23T12:16:18
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,sell,75.000000,172.850000,2287772,1000000055238724,2021-04-23T12:16:18
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,sell,75.000000,172.850000,2287844,1000000055238724,2021-04-23T12:16:19
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,sell,75.000000,172.850000,2288022,1000000055238724,2021-04-23T12:16:19
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,buy,75.000000,162.450000,2406061,1000000058168903,2021-04-23T12:22:55
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,buy,75.000000,162.450000,2406062,1000000058168903,2021-04-23T12:22:55
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,sell,75.000000,166.050000,2884550,1000000073564566,2021-04-23T13:17:01
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,sell,75.000000,166.000000,2884551,1000000073564566,2021-04-23T13:17:01
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,buy,75.000000,145.350000,3217294,1000000081733194,2021-04-23T13:41:06
NIFTY21APR14400CE,,2021-04-23,NSE,FO,,buy,75.000000,145.350000,3218898,1000000081733194,2021-04-23T13:41:10
NIFTY21APR14300PE,,2021-04-23,NSE,FO,,sell,150.000000,165.850000,4064172,1000000104053506,2021-04-23T14:37:36
NIFTY21APR14300PE,,2021-04-23,NSE,FO,,buy,75.000000,163.500000,4501341,1000000113457108,2021-04-23T14:59:02
NIFTY21APR14300PE,,2021-04-23,NSE,FO,,buy,75.000000,163.600000,4501342,1000000113457108,2021-04-23T14:59:02
NIFTY21APR14500PE,,2021-04-26,NSE,FO,,sell,75.000000,137.850000,803613,1000000010868014,2021-04-26T09:34:58
NIFTY21APR14500PE,,2021-04-26,NSE,FO,,sell,75.000000,137.850000,804405,1000000010868014,2021-04-26T09:34:59
NIFTY21APR14500PE,,2021-04-26,NSE,FO,,buy,75.000000,133.700000,1481881,1000000026658323,2021-04-26T10:14:13
NIFTY21APR14500PE,,2021-04-26,NSE,FO,,buy,75.000000,133.700000,1481882,1000000026658323,2021-04-26T10:14:13
NIFTY21APR14600CE,,2021-04-26,NSE,FO,,sell,150.000000,102.850000,1498803,1000000026888057,2021-04-26T10:15:12
NIFTY21APR14500PE,,2021-04-26,NSE,FO,,sell,150.000000,138.750000,3016148,1000000064920774,2021-04-26T13:15:44
NIFTY21APR14500PE,,2021-04-26,NSE,FO,,buy,150.000000,152.000000,3248527,1000000082580976,2021-04-26T13:37:11
NIFTY21APR14600CE,,2021-04-26,NSE,FO,,buy,150.000000,85.800000,3509305,1000000089584507,2021-04-26T13:54:42
NIFTY21APR14500PE,,2021-04-26,NSE,FO,,sell,150.000000,140.900000,3724586,1000000095395065,2021-04-26T14:14:14
NIFTY21APR14500PE,,2021-04-26,NSE,FO,,buy,150.000000,136.700000,4655173,1000000121121207,2021-04-26T15:25:44
NIFTY21APR14500CE,,2021-04-27,NSE,FO,,buy,75.000000,173.100000,2873463,1000000061556402,2021-04-27T12:27:36
NIFTY21APR14500CE,,2021-04-27,NSE,FO,,buy,225.000000,173.100000,2873568,1000000061556402,2021-04-27T12:27:38
NIFTY21APR14500CE,,2021-04-27,NSE,FO,,buy,300.000000,160.100000,3114245,1000000068336663,2021-04-27T12:58:02
NIFTY21APR14500CE,,2021-04-27,NSE,FO,,sell,75.000000,170.600000,3206468,1000000071719401,2021-04-27T13:07:28
NIFTY21APR14500CE,,2021-04-27,NSE,FO,,sell,75.000000,170.600000,3206467,1000000071719401,2021-04-27T13:07:28
NIFTY21APR14500CE,,2021-04-27,NSE,FO,,sell,75.000000,170.600000,3206466,1000000071719401,2021-04-27T13:07:28
NIFTY21APR14500CE,,2021-04-27,NSE,FO,,sell,75.000000,170.650000,3206465,1000000071719401,2021-04-27T13:07:28
NIFTY21APR14500CE,,2021-04-27,NSE,FO,,sell,75.000000,170.700000,3206464,1000000071719401,2021-04-27T13:07:28
NIFTY21APR14500CE,,2021-04-27,NSE,FO,,sell,75.000000,170.550000,3206471,1000000071719401,2021-04-27T13:07:28
NIFTY21APR14500CE,,2021-04-27,NSE,FO,,sell,75.000000,170.550000,3206470,1000000071719401,2021-04-27T13:07:28
NIFTY21APR14500CE,,2021-04-27,NSE,FO,,sell,75.000000,170.550000,3206469,1000000071719401,2021-04-27T13:07:28
NIFTY21APR14600PE,,2021-04-27,NSE,FO,,sell,75.000000,85.950000,3776788,1000000088691806,2021-04-27T14:03:10
NIFTY21APR14600PE,,2021-04-27,NSE,FO,,sell,75.000000,85.950000,3776787,1000000088691806,2021-04-27T14:03:10
NIFTY21APR14600PE,,2021-04-27,NSE,FO,,buy,150.000000,79.150000,4342113,1000000103448071,2021-04-27T14:48:05
NIFTY21APR14500CE,,2021-04-27,NSE,FO,,buy,150.000000,185.100000,4419485,1000000105309524,2021-04-27T14:54:06
NIFTY21APR14500CE,,2021-04-27,NSE,FO,,sell,150.000000,194.650000,4613300,1000000109601864,2021-04-27T15:09:14
NIFTY21APR14800CE,,2021-04-28,NSE,FO,,sell,75.000000,60.450000,2500814,1000000050946704,2021-04-28T11:58:32
NIFTY21APR14800CE,,2021-04-28,NSE,FO,,sell,75.000000,60.450000,2500791,1000000050946704,2021-04-28T11:58:32
NIFTY21APR14800CE,,2021-04-28,NSE,FO,,buy,225.000000,100.550000,4284322,1000000083488496,2021-04-28T13:26:45
NIFTY21APR14800CE,,2021-04-28,NSE,FO,,buy,300.000000,102.450000,4304579,1000000083683021,2021-04-28T13:27:35
NIFTY21APR14800CE,,2021-04-28,NSE,FO,,buy,225.000000,103.100000,4519266,1000000089498231,2021-04-28T13:44:24
NIFTY21APR14800CE,,2021-04-28,NSE,FO,,buy,75.000000,103.100000,4519265,1000000089498231,2021-04-28T13:44:24
NIFTY21APR14800CE,,2021-04-28,NSE,FO,,sell,225.000000,95.450000,4616169,1000000091782749,2021-04-28T13:50:23
NIFTY21APR14800CE,,2021-04-28,NSE,FO,,sell,450.000000,95.550000,4616168,1000000091782749,2021-04-28T13:50:23
NIFTY21APR14800CE,,2021-04-28,NSE,FO,,buy,750.000000,100.050000,4638746,1000000092237087,2021-04-28T13:51:30
NIFTY21APR14800CE,,2021-04-28,NSE,FO,,sell,750.000000,114.850000,4764605,1000000094373056,2021-04-28T13:57:05
NIFTY21APR14800CE,,2021-04-28,NSE,FO,,sell,150.000000,120.850000,5269419,1000000104598615,2021-04-28T14:24:35
NIFTY21APR14800CE,,2021-04-28,NSE,FO,,buy,150.000000,114.650000,5858707,1000000116727091,2021-04-28T15:04:21
NIFTY21APR15000CE,,2021-04-29,NSE,FO,,sell,150.000000,59.500000,1044567,1000000007221852,2021-04-29T09:30:51
NIFTY21APR14850PE,,2021-04-29,NSE,FO,,sell,150.000000,22.400000,2097570,1000000021453741,2021-04-29T09:54:54
NIFTY21APR15000CE,,2021-04-29,NSE,FO,,buy,150.000000,6.650000,4560865,1000000058120157,2021-04-29T10:53:18
NIFTY21APR14750CE,,2021-04-29,NSE,FO,,buy,150.000000,108.550000,5223958,1000000071457628,2021-04-29T11:12:12
NIFTY21APR14750CE,,2021-04-29,NSE,FO,,sell,150.000000,168.950000,5801477,1000000077508420,2021-04-29T11:27:01
NIFTY21APR14950CE,,2021-04-29,NSE,FO,,sell,150.000000,22.450000,8667227,1000000132887472,2021-04-29T13:16:50
NIFTY21APR14950CE,,2021-04-29,NSE,FO,,buy,150.000000,1.050000,12172259,1000000178258885,2021-04-29T15:00:36
NIFTY21APR14850PE,,2021-04-29,NSE,FO,,buy,150.000000,1.050000,12291203,1000000178160085,2021-04-29T15:02:41
NIFTY2150614800CE,,2021-04-30,NSE,FO,,sell,150.000000,189.950000,618366,1000000011236204,2021-04-30T09:37:17
NIFTY2150614800PE,,2021-04-30,NSE,FO,,sell,150.000000,179.450000,1223539,1000000025963987,2021-04-30T10:15:09
NIFTY2150614800PE,,2021-04-30,NSE,FO,,buy,75.000000,208.800000,3272579,1000000088481727,2021-04-30T14:02:08
NIFTY2150614800PE,,2021-04-30,NSE,FO,,buy,75.000000,208.800000,3272578,1000000088481727,2021-04-30T14:02:08
NIFTY2150614800CE,,2021-04-30,NSE,FO,,buy,75.000000,116.600000,3477784,1000000092605082,2021-04-30T14:09:33
NIFTY2150614800CE,,2021-04-30,NSE,FO,,buy,75.000000,116.600000,3477785,1000000092605082,2021-04-30T14:09:33
NIFTY2150614500PE,,2021-05-03,NSE,FO,,sell,75.000000,110.850000,3827821,1000000088776738,2021-05-03T13:50:55
NIFTY2150614500PE,,2021-05-03,NSE,FO,,sell,75.000000,110.850000,3827835,1000000088776738,2021-05-03T13:50:56
NIFTY2150614500PE,,2021-05-03,NSE,FO,,buy,150.000000,84.250000,4325324,1000000099569170,2021-05-03T14:29:37
NIFTY2150614700CE,,2021-05-04,NSE,FO,,sell,150.000000,113.750000,2556021,1000000049348500,2021-05-04T11:43:24
NIFTY2150614700CE,,2021-05-04,NSE,FO,,buy,75.000000,59.400000,3925057,1000000077625442,2021-05-04T13:15:35
NIFTY2150614700CE,,2021-05-04,NSE,FO,,buy,75.000000,59.400000,3925058,1000000077625442,2021-05-04T13:15:35
NIFTY2150614700CE,,2021-05-04,NSE,FO,,sell,75.000000,67.450000,4397434,1000000086585666,2021-05-04T13:31:48
NIFTY2150614700CE,,2021-05-04,NSE,FO,,sell,75.000000,67.450000,4397431,1000000086585666,2021-05-04T13:31:48
NIFTY2150614700PE,,2021-05-04,NSE,FO,,buy,225.000000,161.200000,4600452,1000000091413052,2021-05-04T13:42:39
NIFTY2150614700PE,,2021-05-04,NSE,FO,,buy,75.000000,140.150000,4887101,1000000097674274,2021-05-04T14:02:00
NIFTY2150614700CE,,2021-05-04,NSE,FO,,buy,75.000000,70.850000,5261586,1000000106961573,2021-05-04T14:30:12
NIFTY2150614700CE,,2021-05-04,NSE,FO,,buy,75.000000,70.850000,5261585,1000000106961573,2021-05-04T14:30:12
NIFTY2150614700PE,,2021-05-04,NSE,FO,,sell,75.000000,142.900000,5261691,1000000106963001,2021-05-04T14:30:12
NIFTY2150614700PE,,2021-05-04,NSE,FO,,sell,150.000000,142.850000,5261693,1000000106963001,2021-05-04T14:30:12
NIFTY2150614700PE,,2021-05-04,NSE,FO,,sell,75.000000,142.900000,5261692,1000000106963001,2021-05-04T14:30:12
NIFTY2150614700PE,,2021-05-04,NSE,FO,,buy,150.000000,171.600000,5318518,1000000107666178,2021-05-04T14:31:51
NIFTY2150614700PE,,2021-05-04,NSE,FO,,buy,150.000000,171.650000,5318519,1000000107666178,2021-05-04T14:31:51
NIFTY2150614700PE,,2021-05-04,NSE,FO,,sell,75.000000,193.350000,5486684,1000000110042642,2021-05-04T14:34:14
NIFTY2150614700PE,,2021-05-04,NSE,FO,,sell,75.000000,193.250000,5486685,1000000110042642,2021-05-04T14:34:14
NIFTY2150614700PE,,2021-05-04,NSE,FO,,sell,75.000000,193.250000,5486686,1000000110042642,2021-05-04T14:34:14
NIFTY2150614700PE,,2021-05-04,NSE,FO,,sell,75.000000,193.200000,5486687,1000000110042642,2021-05-04T14:34:14
NIFTY2150614600CE,,2021-05-04,NSE,FO,,sell,150.000000,82.900000,5581327,1000000111297461,2021-05-04T14:35:53
NIFTY2150614600CE,,2021-05-04,NSE,FO,,buy,75.000000,80.800000,5718230,1000000113231375,2021-05-04T14:38:40
NIFTY2150614600CE,,2021-05-04,NSE,FO,,buy,75.000000,80.800000,5718231,1000000113231375,2021-05-04T14:38:40
NIFTY2150614500PE,,2021-05-05,NSE,FO,,sell,150.000000,52.950000,2427143,1000000040658448,2021-05-05T10:54:14
NIFTY2150614600CE,,2021-05-05,NSE,FO,,sell,150.000000,89.250000,4206163,1000000080124638,2021-05-05T13:00:02
NIFTY2150614600CE,,2021-05-05,NSE,FO,,buy,150.000000,106.550000,4567836,1000000085034466,2021-05-05T13:10:14
NIFTY2150614600CE,,2021-05-05,NSE,FO,,buy,75.000000,103.550000,4613481,1000000085597413,2021-05-05T13:11:33
NIFTY2150614600CE,,2021-05-05,NSE,FO,,buy,75.000000,103.550000,4613479,1000000085597413,2021-05-05T13:11:33
NIFTY2150614600CE,,2021-05-05,NSE,FO,,buy,150.000000,103.550000,4613477,1000000085597413,2021-05-05T13:11:33
NIFTY2150614600CE,,2021-05-05,NSE,FO,,buy,150.000000,98.150000,4941024,1000000091473640,2021-05-05T13:27:59
NIFTY2150614600CE,,2021-05-05,NSE,FO,,buy,75.000000,98.150000,4941000,1000000091473640,2021-05-05T13:27:59
NIFTY2150614500PE,,2021-05-05,NSE,FO,,buy,150.000000,47.400000,5188559,1000000095863838,2021-05-05T13:37:07
NIFTY2150614600CE,,2021-05-05,NSE,FO,,buy,150.000000,73.600000,5198817,1000000095971584,2021-05-05T13:37:35
NIFTY2150614600CE,,2021-05-05,NSE,FO,,buy,300.000000,73.600000,5199506,1000000095971584,2021-05-05T13:37:37
NIFTY2150614600CE,,2021-05-05,NSE,FO,,sell,75.000000,80.250000,5345251,1000000098654626,2021-05-05T13:44:37
NIFTY2150614600CE,,2021-05-05,NSE,FO,,sell,75.000000,80.300000,5345250,1000000098654626,2021-05-05T13:44:37
NIFTY2150614600CE,,2021-05-05,NSE,FO,,sell,300.000000,80.300000,5345249,1000000098654626,2021-05-05T13:44:37
NIFTY2150614600CE,,2021-05-05,NSE,FO,,sell,75.000000,80.300000,5345248,1000000098654626,2021-05-05T13:44:37
NIFTY2150614600CE,,2021-05-05,NSE,FO,,sell,75.000000,80.350000,5345247,1000000098654626,2021-05-05T13:44:37
NIFTY2150614600CE,,2021-05-05,NSE,FO,,sell,75.000000,80.350000,5345246,1000000098654626,2021-05-05T13:44:37
NIFTY2150614600CE,,2021-05-05,NSE,FO,,sell,150.000000,80.350000,5345245,1000000098654626,2021-05-05T13:44:37
NIFTY2150614600CE,,2021-05-05,NSE,FO,,sell,150.000000,80.350000,5345244,1000000098654626,2021-05-05T13:44:37
NIFTY2150614600CE,,2021-05-05,NSE,FO,,sell,75.000000,85.950000,5431429,1000000100444891,2021-05-05T13:50:55
NIFTY2150614600CE,,2021-05-05,NSE,FO,,sell,75.000000,85.950000,5431426,1000000100444891,2021-05-05T13:50:55
NIFTY2150614600CE,,2021-05-05,NSE,FO,,buy,75.000000,74.700000,6668740,1000000124222398,2021-05-05T14:54:58
NIFTY2150614600CE,,2021-05-05,NSE,FO,,buy,75.000000,74.650000,6668739,1000000124222398,2021-05-05T14:54:58
NIFTY2150614600CE,,2021-05-06,NSE,FO,,sell,150.000000,95.850000,1778364,1000000022601296,2021-05-06T10:04:18
NIFTY2150614650PE,,2021-05-06,NSE,FO,,sell,150.000000,53.850000,2872840,1000000038960544,2021-05-06T10:43:08
NIFTY2150614650PE,,2021-05-06,NSE,FO,,buy,150.000000,6.450000,7706674,1000000115710482,2021-05-06T14:06:50
NIFTY2150614700PE,,2021-05-06,NSE,FO,,sell,75.000000,23.850000,7822450,1000000117669062,2021-05-06T14:12:31
NIFTY2150614700PE,,2021-05-06,NSE,FO,,sell,75.000000,23.850000,7822453,1000000117669062,2021-05-06T14:12:31
NIFTY2150614600CE,,2021-05-06,NSE,FO,,buy,75.000000,105.300000,7838851,1000000118123411,2021-05-06T14:13:24
NIFTY2150614600CE,,2021-05-06,NSE,FO,,buy,75.000000,105.200000,7838850,1000000118123411,2021-05-06T14:13:24
NIFTY2150614700PE,,2021-05-06,NSE,FO,,buy,150.000000,1.500000,9680710,1000000141612578,2021-05-06T15:09:18
NIFTY2151214750CE,,2021-05-07,NSE,FO,,sell,150.000000,187.750000,857543,1000000013926531,2021-05-07T10:02:03
NIFTY2151214800PE,,2021-05-07,NSE,FO,,sell,75.000000,129.950000,1414295,1000000027456601,2021-05-07T10:54:22
NIFTY2151214800PE,,2021-05-07,NSE,FO,,sell,75.000000,129.950000,1414305,1000000027456601,2021-05-07T10:54:23
NIFTY2151214750CE,,2021-05-07,NSE,FO,,buy,150.000000,176.150000,3336019,1000000075471094,2021-05-07T14:34:25
NIFTY2151214800PE,,2021-05-07,NSE,FO,,buy,150.000000,115.000000,3822436,1000000084409413,2021-05-07T15:15:36
NIFTY2151214900CE,,2021-05-10,NSE,FO,,buy,75.000000,114.100000,2806949,1000000033306122,2021-05-10T13:22:28
NIFTY2151214900CE,,2021-05-10,NSE,FO,,buy,75.000000,114.100000,2806964,1000000033306122,2021-05-10T13:22:28
NIFTY2151214900CE,,2021-05-10,NSE,FO,,buy,75.000000,114.100000,2806948,1000000033306122,2021-05-10T13:22:28
NIFTY2151214900CE,,2021-05-10,NSE,FO,,sell,225.000000,115.450000,2860046,1000000034280568,2021-05-10T13:29:37
NIFTY2151214800CE,,2021-05-11,NSE,FO,,sell,75.000000,84.850000,546357,1000000003711111,2021-05-11T09:24:41
NIFTY2151214800CE,,2021-05-11,NSE,FO,,sell,75.000000,84.850000,546427,1000000003711111,2021-05-11T09:24:42
NIFTY2151214800CE,,2021-05-11,NSE,FO,,buy,75.000000,88.000000,4388327,1000000049447226,2021-05-11T14:02:02
NIFTY2151214800CE,,2021-05-11,NSE,FO,,buy,75.000000,88.000000,4388326,1000000049447226,2021-05-11T14:02:02
NIFTY2151214800PE,,2021-05-12,NSE,FO,,sell,75.000000,81.850000,1210139,1000000009643047,2021-05-12T09:39:33
NIFTY2151214800PE,,2021-05-12,NSE,FO,,sell,75.000000,81.850000,1210135,1000000009643047,2021-05-12T09:39:33
NIFTY2151214800PE,,2021-05-12,NSE,FO,,buy,75.000000,66.500000,1388405,1000000011310345,2021-05-12T09:44:06
NIFTY2151214800PE,,2021-05-12,NSE,FO,,buy,75.000000,66.500000,1388404,1000000011310345,2021-05-12T09:44:06
NIFTY2151214800PE,,2021-05-12,NSE,FO,,buy,300.000000,63.100000,1407665,1000000011409363,2021-05-12T09:44:49
NIFTY2151214800PE,,2021-05-12,NSE,FO,,sell,450.000000,90.850000,2443677,1000000022105478,2021-05-12T10:31:47
NIFTY2151214800PE,,2021-05-12,NSE,FO,,buy,150.000000,60.000000,6244035,1000000058313280,2021-05-12T13:57:53
NIFTY2151214750CE,,2021-05-12,NSE,FO,,sell,150.000000,18.950000,6274320,1000000058414039,2021-05-12T13:59:28
NIFTY2151214750CE,,2021-05-12,NSE,FO,,buy,150.000000,1.050000,7915038,1000000072803495,2021-05-12T14:56:38
NIFTY2152014700PE,,2021-05-14,NSE,FO,,sell,150.000000,125.450000,126213,1000000000497274,2021-05-14T09:18:39
NIFTY2152014700PE,,2021-05-14,NSE,FO,,buy,75.000000,158.600000,415708,1000000004613963,2021-05-14T09:29:58
NIFTY2152014700PE,,2021-05-14,NSE,FO,,buy,75.000000,158.650000,415709,1000000004613963,2021-05-14T09:29:58
NIFTY2152014700PE,,2021-05-14,NSE,FO,,sell,150.000000,129.400000,1949376,1000000010641478,2021-05-14T11:28:03
NIFTY2152014700PE,,2021-05-14,NSE,FO,,buy,75.000000,164.600000,2194981,1000000033533507,2021-05-14T11:45:26
NIFTY2152014700PE,,2021-05-14,NSE,FO,,buy,75.000000,164.650000,2194982,1000000033533507,2021-05-14T11:45:26
NIFTY2152014700PE,,2021-05-14,NSE,FO,,buy,150.000000,165.050000,2244621,1000000033780498,2021-05-14T11:47:17
NIFTY2152014700PE,,2021-05-14,NSE,FO,,buy,75.000000,165.050000,2244622,1000000033780498,2021-05-14T11:47:17
NIFTY2152014700PE,,2021-05-14,NSE,FO,,buy,75.000000,165.050000,2244620,1000000033780498,2021-05-14T11:47:17
NIFTY2152014700PE,,2021-05-14,NSE,FO,,sell,225.000000,155.100000,2963869,1000000045688331,2021-05-14T12:39:37
NIFTY2152014700PE,,2021-05-14,NSE,FO,,sell,75.000000,155.050000,2963870,1000000045688331,2021-05-14T12:39:37
NIFTY2152014700CE,,2021-05-17,NSE,FO,,buy,300.000000,164.100000,1639763,1000000016818792,2021-05-17T10:32:22
NIFTY2152014700CE,,2021-05-17,NSE,FO,,sell,75.000000,175.700000,2086208,1000000023938488,2021-05-17T11:29:29
NIFTY2152014700CE,,2021-05-17,NSE,FO,,sell,75.000000,175.650000,2086209,1000000023938488,2021-05-17T11:29:29
NIFTY2152014700CE,,2021-05-17,NSE,FO,,sell,75.000000,175.600000,2086210,1000000023938488,2021-05-17T11:29:29
NIFTY2152014700CE,,2021-05-17,NSE,FO,,sell,75.000000,175.550000,2086211,1000000023938488,2021-05-17T11:29:29
NIFTY2152014700CE,,2021-05-17,NSE,FO,,sell,75.000000,184.900000,2315891,1000000026915556,2021-05-17T11:56:28
NIFTY2152014700CE,,2021-05-17,NSE,FO,,sell,75.000000,184.900000,2315980,1000000026915556,2021-05-17T11:56:29
NIFTY2152014700CE,,2021-05-17,NSE,FO,,buy,75.000000,204.000000,2645330,1000000031754938,2021-05-17T12:31:50
NIFTY2152014700CE,,2021-05-17,NSE,FO,,buy,75.000000,204.000000,2645331,1000000031754938,2021-05-17T12:31:50
NIFTY2152015100CE,,2021-05-18,NSE,FO,,sell,75.000000,87.850000,602641,1000000004411637,2021-05-18T09:25:19
NIFTY2152015100CE,,2021-05-18,NSE,FO,,sell,75.000000,87.850000,602550,1000000004411637,2021-05-18T09:25:19
NIFTY2152015100CE,,2021-05-18,NSE,FO,,buy,150.000000,92.400000,4448256,1000000053557980,2021-05-18T14:45:11
NIFTY2152015100CE,,2021-05-19,NSE,FO,,sell,75.000000,63.800000,466081,1000000003995847,2021-05-19T09:27:51
NIFTY2152015100CE,,2021-05-19,NSE,FO,,sell,75.000000,63.750000,466082,1000000003995847,2021-05-19T09:27:51
NIFTY2152015100PE,,2021-05-19,NSE,FO,,sell,75.000000,79.550000,466108,1000000003996512,2021-05-19T09:27:51
NIFTY2152015100PE,,2021-05-19,NSE,FO,,sell,75.000000,79.550000,466109,1000000003996512,2021-05-19T09:27:51
NIFTY2152015100CE,,2021-05-19,NSE,FO,,buy,150.000000,42.050000,4218881,1000000045355663,2021-05-19T13:59:45
NIFTY2152015100PE,,2021-05-19,NSE,FO,,buy,150.000000,89.650000,5292524,1000000055948683,2021-05-19T15:02:50
NIFTY2152015000PE,,2021-05-20,NSE,FO,,sell,150.000000,28.150000,2203818,1000000017490222,2021-05-20T10:15:38
NIFTY2152015050CE,,2021-05-20,NSE,FO,,sell,150.000000,26.900000,2300906,1000000018034777,2021-05-20T10:20:52
NIFTY2152015050CE,,2021-05-20,NSE,FO,,buy,150.000000,4.400000,4936001,1000000044489723,2021-05-20T13:30:52
NIFTY2152015000CE,,2021-05-20,NSE,FO,,sell,150.000000,14.950000,5035079,1000000044571763,2021-05-20T13:34:32
